seed,evaluation_step,completed_environment_episode,td3_parameter_update_step,total_sim_days,expert_sample_count,expert_score_mean,actor_score_mean,expert_minus_actor_score_mean,actor_expert_js_divergence,expert_vs_actor_roc_auc,auc_distance_from_0_5,action_mae,action_rmse,actor_checkpoint,actor_checkpoint_sha256
187,11,1100,20266,21367,16952,0.899774305529474,0.8649477092008607,0.03482659632861329,0.16685509505720694,0.5207606454701735,0.020760645470173533,0.2529436945915222,0.3236522674560547,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0011_episode_001100.pth,2770e3c39506a0632cbc3caee69eab5c1722499b1b46dbf368b25400933cbffc
187,12,1200,27212,28413,16952,0.899774305529474,0.8816810611542271,0.018093244375246953,0.2998525839905279,0.5340561163202165,0.034056116320216545,0.28005608916282654,0.35116463899612427,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0012_episode_001200.pth,3766d4a0cf5c6162320dd562699036a8ad9c35cd67df718d68ff23faf17ae164
187,13,1300,34285,35586,16952,0.899774305529474,0.8855025258592983,0.014271779670175677,0.32142999154072377,0.5520506374242483,0.052050637424248314,0.2794216275215149,0.35079336166381836,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0013_episode_001300.pth,fce80f2b8765d7a6c963c4ac434e4eaac29b457862677669f1f46bd1fce3e0e8
187,14,1400,42833,44234,16952,0.899774305529474,0.8795694444238886,0.020204861105585392,0.2762936419453938,0.5876986353468172,0.08769863534681721,0.30239447951316833,0.37263381481170654,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0014_episode_001400.pth,e68a8aa482c9b48682747ac6de6323f2fa2a8ecad483521a187c3ae1215ca7a6
187,15,1500,50812,52313,16952,0.899774305529474,0.879852587272338,0.019921718257136067,0.2776812595513165,0.5823236645217176,0.08232366452171758,0.2969454526901245,0.3675852417945862,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0015_episode_001500.pth,9358acd87027ac2c2738d4132d00327f8aaeba6f12e0ef8e9af4dbc0d4676398
187,16,1600,57072,58673,16952,0.899774305529474,0.880189341436254,0.01958496409321997,0.2889499149704383,0.5572587660275433,0.05725876602754332,0.29339665174484253,0.36465194821357727,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0016_episode_001600.pth,a018d27d33c09db92b9c529c1791df412c23df5ec4ce58dcd0d032608d874ec0
187,17,1700,66354,68055,16952,0.899774305529474,0.879951656347298,0.019822649182176022,0.30248291372112146,0.5577880882918229,0.057788088291822914,0.3009576201438904,0.3753035366535187,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0017_episode_001700.pth,576d4fc4c82fe915401f41341cea8f33dc4fbe26b4e6c512c544afc4e8d75755
187,18,1800,73955,75756,16952,0.899774305529474,0.8773765635974231,0.022397741932050907,0.2826175605562121,0.5722319450237976,0.0722319450237976,0.3009571135044098,0.3745001256465912,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0018_episode_001800.pth,97f12c18fdbc65d126206215b8b7404cbc292878345d9451ed9d2e7442a2b9aa
187,19,1900,82242,84143,16952,0.899774305529474,0.8815212114285563,0.01825309410091769,0.2345772111273916,0.555963872314378,0.05596387231437805,0.3069361746311188,0.3797057271003723,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0019_episode_001900.pth,d1b404f9676ec3527a211375a1532801aa1ae261963720b1aec66df8d2a1e5bd
187,20,2000,90697,92698,16952,0.899774305529474,0.8798778879475121,0.019896417581961923,0.2802547345888596,0.5821089607087585,0.0821089607087585,0.311261385679245,0.3834935128688812,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0020_episode_002000.pth,3af82f7bd904add575197505bb3e0d1780cc9e07595f45def17c9d382d158978
187,21,2100,98704,100805,16952,0.899774305529474,0.8813992022545925,0.018375103274881566,0.286752325284014,0.5973547618197877,0.09735476181978775,0.3282962739467621,0.3976883590221405,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0021_episode_002100.pth,4d01d986b70744da70a71849afb48355f3985b38cfc9f81da117b31433f55912
187,22,2200,107928,110129,16952,0.899774305529474,0.880197890952437,0.01957641457703707,0.2850204546323095,0.5982836243232703,0.09828362432327031,0.330595999956131,0.39922425150871277,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0022_episode_002200.pth,9205f6af3cfa51b7dbc16149c3826ec34baf9741d7ec848713f6d6ac81007691
187,23,2300,117090,119391,16952,0.899774305529474,0.880197890952437,0.01957641457703707,0.2850204546323095,0.5982836243232703,0.09828362432327031,0.330595999956131,0.39922425150871277,D:\福州大学\3.课外\实验\经济系统cleanclean\经济系统clean\real_System_remake\checkpoints\final_weights\GAIL+TD3_balanced_discriminator\seed_187\actor_snapshots\evaluation_step_0023_episode_002300.pth,9205f6af3cfa51b7dbc16149c3826ec34baf9741d7ec848713f6d6ac81007691
