participant_id,seed,episode,day,auto_policy,decision_seconds,state_0_现金,state_1_存货,state_2_欠款总额,state_3_上一天售出数量,state_4_上一天产出数量,state_5_上一天销售价格,state_6_今天预设销售价格,state_7_上一天贷款意愿,state_8_上一天实际获得贷款,state_9_今天待还本金,state_10_今天待还利息,state_11_上一天A采购需求,state_12_上一天B采购需求,state_13_上一天甲公司向甲公司购买价格,state_14_上一天甲公司向甲公司购买数量,state_15_上一天甲公司向乙公司购买价格,state_16_上一天甲公司向乙公司购买数量,state_17_上一天甲公司向第三方市场购买A价格,state_18_上一天甲公司向第三方市场购买A数量,state_19_上一天甲公司向第三方市场购买B价格,state_20_上一天甲公司向第三方市场购买B数量,state_21_上一天乙公司向甲公司购买价格,state_22_上一天乙公司向甲公司购买数量,state_23_上一天乙公司向乙公司购买价格,state_24_上一天乙公司向乙公司购买数量,state_25_上一天乙公司向第三方市场购买A价格,state_26_上一天乙公司向第三方市场购买A数量,state_27_上一天乙公司向第三方市场购买B价格,state_28_上一天乙公司向第三方市场购买B数量,state_29_今天产品A报价：甲公司,state_30_今天产品A报价：第三方市场,state_31_今天产品B报价：乙公司,state_32_今天产品B报价：第三方市场,human_申请贷款金额,human_原料A采购需求,human_原料B采购需求,human_产品A销售价格,model_action_WNDF,model_action_K,model_action_L,model_action_price
1+,184,0,11,td3,11.127,0.2859,0.12394999999999999,0.016989999999999998,0.608,0.5625,4.7074,3.13278,0.0,0.0,0.00999,0.008,0.58703,0.58703,4.7074,0.225,2.847202320167166,0.225,0.0,0.0,0.0,0.0,4.7074,0.383,2.847202320167166,0.761,0.0,0.0,0.0,0.0,3.13278,10.0,4.103453796134752,10.0,0.0,5.8116,5.8116,37.9067,-0.5,-0.0099994889528644,-0.0099994889528644,0.2100019790729002
1+,184,0,12,td3,6.667,0.24781999999999998,0.1404,0.007,0.8230000000000001,0.9875,3.13278,3.79067,0.0,0.0,0.0,0.004,0.58116,0.58116,3.13278,0.395,4.103453796134752,0.395,0.0,0.0,0.0,0.0,3.13278,0.42800000000000005,4.103453796134752,0.779,0.0,0.0,0.0,0.0,3.79067,10.0,4.880925619822626,10.0,0.0,6.3928,6.3928,45.8671,-0.5,0.10000688278615177,0.10000688278615177,0.20999981533607515
1+,184,0,13,td3,6.837,0.28484,0.1367,0.007,0.752,0.715,3.79067,4.58671,0.0,0.0,0.007,0.004,0.6392800000000001,0.6392800000000001,3.79067,0.286,4.880925619822626,0.286,0.0,0.0,0.0,0.0,3.79067,0.466,4.880925619822626,0.8480000000000001,0.0,0.0,0.0,0.0,4.58671,10.0,5.242175905719105,10.0,0.0,5.7535,5.7535,55.4992,-0.5,-0.1000031285195847,-0.1000031285195847,0.2100001962190765
1+,184,0,14,td3,29.257,0.30283,0.14159999999999998,0.0,0.6759999999999999,0.725,4.58671,5.54992,0.0,0.0,0.0,0.0,0.5753499999999999,0.5753499999999999,4.58671,0.29,5.242175905719105,0.29,0.0,0.0,0.0,0.0,4.58671,0.386,5.242175905719105,0.613,0.0,0.0,0.0,0.0,5.54992,10.0,4.683362836782274,10.0,15.0,5.1781,5.1781,53.8507,-0.45046725885810524,-0.10000869036238802,-0.10000869036238802,-0.02970313085594023
1+,184,0,15,td3,10.617,0.40916,0.14554999999999998,0.015,0.7379999999999999,0.7775,5.54992,5.385070000000001,0.01499999999999999,0.015,0.0,0.008,0.51781,0.51781,5.54992,0.311,4.683362836782274,0.311,0.0,0.0,0.0,0.0,5.54992,0.42699999999999994,4.683362836782274,0.705,0.0,0.0,0.0,0.0,5.385070000000001,10.0,5.691090513828253,10.0,0.0,4.6603,4.6603,59.2358,-0.5,-0.0999980687897104,-0.0999980687897104,0.10000055709582223
1+,184,0,16,td3,10.951,0.41341,0.1611,0.015,0.767,0.9225,5.385070000000001,5.923579999999999,0.0,0.0,0.0,0.008,0.46603000000000006,0.46603000000000006,5.385070000000001,0.369,5.691090513828253,0.369,0.0,0.0,0.0,0.0,5.385070000000001,0.398,5.691090513828253,0.655,0.0,0.0,0.0,0.0,5.923579999999999,10.0,5.69750667825326,10.0,0.0,5.1263,5.1263,65.1594,-0.5,0.09999356264618142,0.09999356264618142,0.1000003376336609
1+,184,0,17,td3,18.386,0.49542,0.1664,0.015,0.837,0.89,5.923579999999999,6.5159400000000005,0.0,0.0,0.0,0.008,0.5126299999999999,0.5126299999999999,5.923579999999999,0.356,5.69750667825326,0.356,0.0,0.0,0.0,0.0,5.923579999999999,0.481,5.69750667825326,0.741,0.0,0.0,0.0,0.0,6.5159400000000005,10.0,6.056225809765543,10.0,0.0,5.6389,5.6389,65.1594,-0.5,0.09999414782591742,0.09999414782591742,0.0
1+,184,0,18,td3,14.242,0.5590599999999999,0.17910000000000004,0.015,0.858,0.985,6.5159400000000005,6.5159400000000005,0.0,0.0,0.0,0.008,0.56389,0.56389,6.5159400000000005,0.394,6.056225809765543,0.394,0.0,0.0,0.0,0.0,6.5159400000000005,0.46399999999999997,6.056225809765543,0.6639999999999999,0.0,0.0,0.0,0.0,6.5159400000000005,10.0,5.984238556078824,10.0,0.0,6.2028,6.2028,64.5078,-0.5,0.10000177339552052,0.10000177339552052,-0.010000092081879242
1+,184,0,19,td3,10.633,0.6394299999999999,0.19275000000000006,0.015,0.9809999999999999,1.1175,6.5159400000000005,6.45078,0.0,0.0,0.015,0.008,0.62028,0.62028,6.5159400000000005,0.44699999999999995,5.984238556078824,0.44699999999999995,0.0,0.0,0.0,0.0,6.5159400000000005,0.534,5.984238556078824,0.776,0.0,0.0,0.0,0.0,6.45078,10.0,6.1318492518116665,10.0,0.0,6.8231,6.8231,64.5078,-0.5,0.1000032243502933,0.1000032243502933,0.0
1+,184,0,20,td3,12.32,0.74054,0.20265000000000005,0.0,1.171,1.27,6.45078,6.45078,0.0,0.0,0.0,0.0,0.68231,0.68231,6.45078,0.508,6.1318492518116665,0.508,0.0,0.0,0.0,0.0,6.45078,0.663,6.1318492518116665,0.851,0.0,0.0,0.0,0.0,6.45078,10.0,6.254028941720709,10.0,17.0,7.5054,7.5054,70.9586,-0.4770437788640722,0.0999985343905263,0.0999985343905263,0.10000031004002619
1+,184,0,21,td3,8.136,0.9252400000000001,0.20590000000000003,0.00478,1.435,1.4675,6.45078,7.09586,0.01699999999999999,0.00478,0.0,0.002,0.75054,0.75054,6.45078,0.587,6.254028941720709,0.587,0.0,0.0,0.0,0.0,6.45078,0.8480000000000001,6.254028941720709,1.045,0.0,0.0,0.0,0.0,7.09586,10.0,6.111649487979783,10.0,0.0,8.2559,8.2559,70.9586,-0.5,0.09999467050390387,0.09999467050390387,0.0
1+,184,0,22,td3,10.421,1.30075,0.19775,0.00478,1.834,1.7525,7.09586,7.09586,0.0,0.0,0.0,0.002,0.82559,0.82559,7.09586,0.701,6.111649487979783,0.701,0.0,0.0,0.0,0.0,7.09586,1.133,6.111649487979783,1.163,0.0,0.0,0.0,0.0,7.09586,10.0,6.7163167809587225,10.0,6.0,10.9887,10.9887,70.9586,-0.4953872765712089,0.33101176128586807,0.33101176128586807,0.0
1+,184,0,23,td3,11.48,1.3947,0.2314,0.00597,1.966,2.3024999999999998,7.09586,7.09586,0.006000000000000022,0.0011899999999999999,0.0,0.003,1.0988699999999998,1.0988699999999998,7.09586,0.868,6.7163167809587225,0.943,10.0,0.053000000000000005,0.0,0.0,7.09586,1.098,6.7163167809587225,1.393,10.0,0.096,0.0,0.0,7.09586,10.0,7.143212741523837,10.0,6.0,12.0876,12.0876,78.0545,-0.4956979995698,0.10000273007726146,0.10000273007726146,0.10000056370897958
1+,184,0,24,td3,16.578,1.12738,0.3176,0.00728,1.588,2.45,7.09586,7.80545,0.005999999999999961,0.00131,0.0,0.004,1.20876,1.20876,7.09586,0.9800000000000001,7.143212741523837,0.9800000000000001,0.0,0.0,0.0,0.0,7.09586,0.608,7.143212741523837,1.041,0.0,0.0,0.0,0.0,7.80545,10.0,5.720768512053999,10.0,0.0,10.8788,10.8788,56.3328,-0.5,-0.10000330917634603,-0.10000330917634603,-0.2782888878924342
1+,184,0,25,td3,16.239,1.35095,0.35284999999999994,0.00728,1.73,2.0825,7.80545,5.63328,0.0,0.0,0.00478,0.004,1.08788,1.08788,7.80545,0.833,5.720768512053999,0.833,0.0,0.0,0.0,0.0,7.80545,0.897,5.720768512053999,1.315,0.0,0.0,0.0,0.0,5.63328,10.0,7.2111145461227535,10.0,0.0,9.7909,9.7909,68.1627,-0.5,-0.10000183843806298,-0.10000183843806298,0.21000021301976823
1+,184,0,26,td3,6.984,1.37192,0.36979999999999996,0.0025,2.278,2.4475,5.63328,6.81627,0.0,0.0,0.0,0.001,0.97909,0.97909,5.63328,0.9789999999999999,7.2111145461227535,0.9789999999999999,0.0,0.0,0.0,0.0,5.63328,1.299,7.2111145461227535,1.53,0.0,0.0,0.0,0.0,6.81627,10.0,6.355868707048564,10.0,0.0,11.847,11.847,82.4769,-0.5,0.21000112349222233,0.21000112349222233,0.21000048413575167
1+,184,0,27,td3,6.837,1.8438599999999998,0.35969999999999996,0.0025,2.7060000000000004,2.605,6.81627,8.24769,0.0,0.0,0.0011899999999999999,0.001,1.1846999999999999,1.1846999999999999,6.81627,1.042,6.355868707048564,1.042,0.0,0.0,0.0,0.0,6.81627,1.6640000000000001,6.355868707048564,1.778,0.0,0.0,0.0,0.0,8.24769,10.0,8.265222171076394,10.0,0.0,14.3349,14.3349,90.7246,-0.5,0.210002532286655,0.210002532286655,0.10000012124606994
1+,184,0,28,td3,11.957,2.19287,0.37284999999999996,0.00131,2.661,2.7925,8.24769,9.072459999999998,0.0,0.0,0.00131,0.001,1.4334900000000002,1.4334900000000002,8.24769,1.117,8.265222171076394,1.117,0.0,0.0,0.0,0.0,8.24769,1.544,8.265222171076394,1.923,0.0,0.0,0.0,0.0,9.072459999999998,10.0,7.57804691384609,10.0,0.0,15.7684,15.7684,80.0273,-0.5,0.10000069759816932,0.10000069759816932,-0.11790958571324628
1+,184,0,29,td3,11.781,2.96174,0.37549999999999994,0.0,3.2659999999999996,3.2924999999999995,9.072459999999998,8.00273,0.0,0.0,0.0,0.0,1.5768399999999998,1.5768399999999998,9.072459999999998,1.317,7.57804691384609,1.317,0.0,0.0,0.0,0.0,9.072459999999998,1.9489999999999998,7.57804691384609,2.146,0.0,0.0,0.0,0.0,8.00273,10.0,8.388924193794475,10.0,0.0,19.0797,19.0797,80.0273,-0.5,0.20999594124958798,0.20999594124958798,0.0
1+,184,0,30,td3,12.338,3.0028200000000003,0.4462499999999999,0.0,3.752,4.4624999999999995,8.00273,8.00273,0.0,0.0,0.0,0.0,1.90797,1.90797,8.00273,1.6989999999999998,8.388924193794475,1.807,10.0,0.086,0.0,0.0,8.00273,2.053,8.388924193794475,2.427,10.0,0.131,0.0,0.0,8.00273,10.0,8.054473431487589,10.0,0.0,20.9877,20.9877,88.03,-0.5,0.10000157235176665,0.10000157235176665,0.09999962512792515
1+,184,0,31,td3,12.011,2.38333,0.6159499999999999,0.0,2.978,4.675,8.00273,8.803,0.0,0.0,0.0,0.0,2.09877,2.09877,8.00273,1.8699999999999999,8.054473431487589,1.8699999999999999,0.0,0.0,0.0,0.0,8.00273,1.108,8.054473431487589,3.003,0.0,0.0,0.0,0.0,8.803,10.0,6.629106113515631,10.0,0.0,18.8889,18.8889,44.015,-0.5,-0.10000142940865364,-0.10000142940865364,-0.5
1+,184,0,32,td3,15.388,2.80965,0.68285,0.0,3.191,3.8600000000000003,8.803,4.4015,0.0,0.0,0.0,0.0,1.88889,1.88889,8.803,1.544,6.629106113515631,1.544,0.0,0.0,0.0,0.0,8.803,1.6469999999999998,6.629106113515631,1.673,0.0,0.0,0.0,0.0,4.4015,10.0,7.998029524005553,10.0,0.0,17.0,17.0,58.584,-0.5,-0.10000052941145332,-0.10000052941145332,0.33100079518346015
1+,184,0,33,td3,9.177,2.2167199999999996,0.7636499999999999,0.0,3.442,4.25,4.4015,5.8584,0.0,0.0,0.0,0.0,1.7,1.7,4.4015,1.7,7.998029524005553,1.7,0.0,0.0,0.0,0.0,4.4015,1.7420000000000002,7.998029524005553,2.051,0.0,0.0,0.0,0.0,5.8584,10.0,8.960413454492528,10.0,0.0,17.0,17.0,85.7728,-0.5,0.0,0.0,0.46409941280895817
1+,184,0,34,td3,8.687,1.88974,0.8150499999999999,0.0,3.2260000000000004,3.7400000000000007,5.8584,8.57728,0.0,0.0,0.0,0.0,1.7,1.7,5.8584,1.496,8.960413454492528,1.496,0.0,0.0,0.0,0.0,5.8584,1.73,8.960413454492528,2.0989999999999998,0.0,0.0,0.0,0.0,8.57728,10.0,7.19411649549191,10.0,0.0,15.3,15.3,69.4759,-0.5,-0.09999999999999998,-0.09999999999999998,-0.19000079279212068
1+,184,0,35,td3,12.638,2.74505,0.79455,0.0,3.2,2.995,8.57728,6.94759,0.0,0.0,0.0,0.0,1.53,1.53,8.57728,1.198,7.19411649549191,1.198,0.0,0.0,0.0,0.0,8.57728,2.002,7.19411649549191,2.55,0.0,0.0,0.0,0.0,6.94759,10.0,8.821153674677815,10.0,0.0,15.3,15.3,83.2251,-0.5,0.0,0.0,0.19789883974155065
1+,184,0,36,td3,7.589,2.7369899999999996,0.83095,0.0,3.461,3.825,6.94759,8.32251,0.0,0.0,0.0,0.0,1.53,1.53,6.94759,1.53,8.821153674677815,1.53,0.0,0.0,0.0,0.0,6.94759,1.9309999999999998,8.821153674677815,2.282,0.0,0.0,0.0,0.0,8.32251,10.0,7.415340958728163,10.0,0.0,16.83,16.83,74.9026,-0.5,0.09999999999999987,0.09999999999999987,-0.09999987984394121
1+,184,0,37,td3,8.888,3.34408,0.8604999999999999,0.0,3.912,4.2075,8.32251,7.490260000000001,0.0,0.0,0.0,0.0,1.6829999999999998,1.6829999999999998,8.32251,1.6829999999999998,7.415340958728163,1.6829999999999998,0.0,0.0,0.0,0.0,8.32251,2.229,7.415340958728163,2.768,0.0,0.0,0.0,0.0,7.490260000000001,10.0,8.888188624400662,10.0,0.0,18.513,18.513,82.3929,-0.5,0.10000000000000031,0.10000000000000031,0.10000053402685616
1+,184,0,38,td3,6.234,3.62612,0.8808499999999999,0.0,4.424,4.6275,7.490260000000001,8.23929,0.0,0.0,0.0,0.0,1.8513000000000002,1.8513000000000002,7.490260000000001,1.8510000000000002,8.888188624400662,1.8510000000000002,0.0,0.0,0.0,0.0,7.490260000000001,2.573,8.888188624400662,2.896,0.0,0.0,0.0,0.0,8.23929,10.0,7.303979064400204,10.0,0.0,20.3643,20.3643,81.3929,-0.5,0.09999999999999987,0.09999999999999987,-0.012136968112543722
1+,184,0,39,td3,13.683,4.03242,0.9564499999999998,0.0,4.3340000000000005,5.09,8.23929,8.139289999999999,0.0,0.0,0.0,0.0,2.03643,2.03643,8.23929,2.036,7.303979064400204,2.036,0.0,0.0,0.0,0.0,8.23929,2.298,7.303979064400204,3.0100000000000002,0.0,0.0,0.0,0.0,8.139289999999999,10.0,8.9450031707111,10.0,0.0,21.3643,21.3643,82.3929,-0.5,0.04910554254258681,0.04910554254258681,0.012286083921324797
1+,184,0,40,td3,6.406,4.48379,0.9866499999999999,0.0,5.037999999999999,5.34,8.139289999999999,8.23929,0.0,0.0,0.0,0.0,2.13643,2.13643,8.139289999999999,2.136,8.9450031707111,2.136,0.0,0.0,0.0,0.0,8.139289999999999,2.902,8.9450031707111,2.902,0.0,0.0,0.0,0.0,8.23929,10.0,6.860795747099923,10.0,0.0,21.3643,21.3643,74.1536,-0.5,0.0,0.0,-0.10000012136968117
1+,184,0,41,td3,11.566,4.32013,1.14905,0.0,3.7159999999999997,5.34,8.23929,7.41536,0.0,0.0,0.0,0.0,2.13643,2.13643,8.23929,2.136,6.860795747099923,2.136,0.0,0.0,0.0,0.0,8.23929,1.58,6.860795747099923,2.898,0.0,0.0,0.0,0.0,7.41536,10.0,9.637411182901824,10.0,0.0,21.1506,21.1506,81.569,-0.5,-0.010002668002227932,-0.010002668002227932,0.10000053942087783
1+,184,0,42,td3,9.68,3.88502,1.2501,0.0,4.276999999999999,5.2875,7.41536,8.1569,0.0,0.0,0.0,0.0,2.11506,2.11506,7.41536,2.1149999999999998,9.637411182901824,2.1149999999999998,0.0,0.0,0.0,0.0,7.41536,2.162,9.637411182901824,2.168,0.0,0.0,0.0,0.0,8.1569,10.0,4.910989063508753,10.0,0.0,20.9391,20.9391,66.0709,-0.5,-0.009999716320104435,-0.009999716320104435,-0.18999987740440616
1+,184,0,43,td3,5.491,3.93092,1.4325,0.0,3.411,5.235,8.1569,6.6070899999999995,0.0,0.0,0.0,0.0,2.09391,2.09391,8.1569,2.0940000000000003,4.910989063508753,2.0940000000000003,0.0,0.0,0.0,0.0,8.1569,1.317,4.910989063508753,2.8760000000000003,0.0,0.0,0.0,0.0,6.6070899999999995,10.0,7.364042329156186,10.0,0.0,20.9391,20.9391,72.678,-0.5,-2.220446049250313e-16,-2.220446049250313e-16,0.10000015135256213
1+,184,0,44,td3,11.459,3.4751,1.5822,0.0,3.7380000000000004,5.235,6.6070899999999995,7.267799999999999,0.0,0.0,0.0,0.0,2.0939099999999997,2.0939099999999997,6.6070899999999995,2.0940000000000003,7.364042329156186,2.0940000000000003,0.0,0.0,0.0,0.0,6.6070899999999995,1.6440000000000001,7.364042329156186,1.861,0.0,0.0,0.0,0.0,7.267799999999999,10.0,8.425355299361152,10.0,0.0,20.9391,20.9391,78.1463,-0.5,2.220446049250313e-16,2.220446049250313e-16,0.07524010016786375
1+,184,0,45,td3,8.951,2.54735,1.7812000000000001,0.0,3.245,5.235,7.267799999999999,7.814629999999999,0.0,0.0,0.0,0.0,2.09391,2.09391,7.267799999999999,2.0940000000000003,8.425355299361152,2.0940000000000003,0.0,0.0,0.0,0.0,7.267799999999999,1.151,8.425355299361152,1.7289999999999999,0.0,0.0,0.0,0.0,7.814629999999999,10.0,8.372009219567328,10.0,10.0,16.9607,16.9607,78.1463,-0.4960743517773372,-0.18999861503120974,-0.18999861503120974,0.0
